werknemer_id,datum,geboortedatum,startdatum,einddatum,leeftijd,dienstperiode,stad,klant_id,geslacht_id,geslacht,status_jaar,status,status_actief,status_beëindigd,afdeling_Accountant,afdeling_Administratief medewerker,afdeling_BI,afdeling_Boekhouder,afdeling_Business analist,afdeling_Business controller,afdeling_Business development,afdeling_Credit controller,afdeling_Financial controller,afdeling_HR,afdeling_IT,afdeling_Legal,afdeling_Marketing,afdeling_Office manager,afdeling_Project controller,business_unit_Detachering,business_unit_Intern,uitdienst_reden_Niet van toepassing,uitdienst_reden_Ontslag,uitdienst_reden_Vertrek,geslacht_id_Man,geslacht_id_Vrouw,reisafstand,aantal_geboortes,aantal_geboortes_pf,leeftijd_begin_dienst
7129,2014-12-31 05:06:00,1990-10-04,2014-01-24 05:06:00,2020-10-03 05:06:00,24.0,0,Amsterdam,46,V,Vrouw,2014,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,24.0
2703,2012-12-30 05:06:00,1961-08-31,1998-09-13 05:06:00,2016-04-09 05:06:00,51.0,14,Amsterdam,22,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,37.0
1499,2017-12-31 05:06:00,1954-12-15,1995-02-27 05:06:00,2019-12-15 05:06:00,63.0,22,Amsterdam,37,V,Vrouw,2017,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,41.0
4359,2012-12-30 05:06:00,1951-10-10,2003-04-17 05:06:00,2016-10-09 05:06:00,61.0,9,Capelle,32,V,Vrouw,2012,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,96,9.6,44.6,52.0
3393,2012-12-30 05:06:00,1948-12-20,2000-06-27 05:06:00,2013-12-21 05:06:00,64.0,12,Amsterdam,35,V,Vrouw,2012,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
5001,2016-12-30 05:06:00,1953-08-27,2005-03-03 05:06:00,2018-08-27 05:06:00,63.0,11,Amsterdam,30,V,Vrouw,2016,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
6784,2015-12-31 05:06:00,1988-02-11,2012-09-01 05:06:00,2020-12-29 05:06:00,27.0,3,Den Haag,34,M,Man,2015,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,24.0
3765,2011-12-31 05:06:00,1950-01-16,2001-07-23 05:06:00,2015-01-16 05:06:00,61.0,10,Den Haag,38,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,51.0
6406,2014-12-31 05:06:00,1985-02-16,2011-02-03 05:06:00,2017-12-13 05:06:00,29.0,3,Amsterdam,43,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,26.0
4592,2013-12-31 05:06:00,1952-06-05,2003-12-12 05:06:00,2017-06-06 05:06:00,61.0,14,Amsterdam,19,V,Vrouw,2013,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,47.0
1792,2018-12-31 05:06:00,1956-07-17,1995-12-31 05:06:00,2020-12-29 05:06:00,62.0,23,Amstelveen,37,V,Vrouw,2018,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,7.8,36.4,39.0
7127,2014-12-31 05:06:00,1990-09-28,2014-01-21 05:06:00,2020-09-27 05:06:00,24.0,7,Amsterdam,44,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,17.0
5001,2017-12-31 05:06:00,1953-08-27,2005-03-03 05:06:00,2018-08-27 05:06:00,64.0,12,Amsterdam,30,V,Vrouw,2017,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
5654,2013-12-31 05:06:00,1978-12-08,2007-10-28 05:06:00,2015-06-29 05:06:00,35.0,6,Den Haag,28,M,Man,2013,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,29.0
8042,2018-12-31 05:06:00,1997-08-16,2017-09-09 05:06:00,2019-12-30 05:06:00,21.0,1,Den Haag,11,M,Man,2018,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,20.0
4841,2014-12-31 05:06:00,1953-03-11,2004-09-15 05:06:00,2018-03-11 05:06:00,61.0,10,Amsterdam,16,V,Vrouw,2014,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,51.0
3570,2011-12-31 05:06:00,1949-06-17,2000-12-22 05:06:00,2014-06-17 05:06:00,62.0,11,Amsterdam,35,V,Vrouw,2011,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,51.0
5653,2019-12-01 05:06:00,1978-12-06,2007-10-27 05:06:00,2019-12-30 05:06:00,41.0,13,Breda,11,V,Vrouw,2019,Beëindigd,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,166,9.4,41.0,28.0
3475,2011-12-31 05:06:00,1949-03-16,2000-09-20 05:06:00,2014-03-16 05:06:00,62.0,11,Amsterdam,18,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,51.0
3985,2011-12-31 05:06:00,1950-09-02,2002-03-10 05:06:00,2015-09-02 05:06:00,61.0,9,Amstelveen,1,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,7.8,36.4,52.0
5477,2014-12-31 05:06:00,1977-08-07,2007-02-12 05:06:00,2020-12-29 05:06:00,37.0,14,Alblasserdam,23,M,Man,2014,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,103,11.3,56.5,23.0
4741,2017-10-01 05:06:00,1972-07-09,2004-06-07 05:06:00,2017-10-18 05:06:00,45.0,13,Haarlem,8,V,Vrouw,2017,Beëindigd,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,81,11.0,43.9,32.0
7249,2014-12-31 05:06:00,1991-09-01,2014-07-18 05:06:00,2019-12-30 05:06:00,23.0,0,Amsterdam,13,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,23.0
7027,2016-12-30 05:06:00,1990-01-04,2013-09-01 05:06:00,2020-01-04 05:06:00,26.0,3,Amsterdam,6,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,23.0
7042,2020-02-01 05:06:00,1990-02-14,2013-09-23 05:06:00,2020-02-14 05:06:00,30.0,6,Amsterdam,29,V,Vrouw,2020,Beëindigd,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,53,10.9,32.1,24.0
7138,2017-12-31 05:06:00,1990-10-23,2014-02-03 05:06:00,2020-10-22 05:06:00,27.0,3,Amsterdam,44,V,Vrouw,2017,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,24.0
8183,2019-10-01 05:06:00,1998-10-02,2018-04-15 05:06:00,2019-10-15 05:06:00,21.0,1,Amsterdam,40,V,Vrouw,2019,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,53,10.9,32.1,20.0
7247,2015-12-31 05:06:00,1991-08-30,2014-07-17 05:06:00,2016-01-17 05:06:00,24.0,1,Den Haag,26,M,Man,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,23.0
2442,2018-12-31 05:06:00,1960-03-21,1997-12-09 05:06:00,2019-12-30 05:06:00,58.0,21,Amsterdam,13,M,Man,2018,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,37.0
1513,2012-12-30 05:06:00,1955-01-01,1995-03-08 05:06:00,2020-01-01 05:06:00,57.0,17,Amsterdam,29,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,53,10.9,32.1,40.0
1463,2011-12-31 05:06:00,1954-10-15,1995-01-26 05:06:00,2019-10-15 05:06:00,57.0,16,Amsterdam,35,V,Vrouw,2011,Actief,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,41.0
1485,2012-12-30 05:06:00,1954-11-22,1995-02-15 05:06:00,2019-11-22 05:06:00,58.0,17,Rijswijk,35,V,Vrouw,2012,Actief,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,114,11.7,48.1,41.0
1417,2013-12-31 05:06:00,1954-06-30,1994-12-01 05:06:00,2019-06-30 05:06:00,59.0,25,Almere,30,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,78,11.8,47.2,34.0
3006,2011-12-31 05:06:00,1947-12-30,1999-07-07 05:06:00,2012-12-29 05:06:00,64.0,12,Amsterdam,15,V,Vrouw,2011,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
7175,2016-12-30 05:06:00,1991-02-02,2014-03-29 05:06:00,2017-12-02 05:06:00,25.0,2,Den Haag,44,M,Man,2016,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,23.0
4750,2016-12-30 05:06:00,1952-12-11,2004-06-18 05:06:00,2017-12-12 05:06:00,64.0,12,Amsterdam,35,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
7219,2015-12-31 05:06:00,1991-06-04,2014-06-01 05:06:00,2019-12-30 05:06:00,24.0,1,Den Haag,14,M,Man,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,23.0
4141,2013-12-31 05:06:00,1951-02-14,2002-08-22 05:06:00,2016-02-14 05:06:00,62.0,11,Eindhoven,35,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,214,9.2,34.7,51.0
4949,2016-12-30 05:06:00,1953-07-10,2005-01-14 05:06:00,2018-07-10 05:06:00,63.0,11,Amsterdam,5,V,Vrouw,2016,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
6763,2017-12-31 05:06:00,1987-11-30,2012-07-24 05:06:00,2019-12-30 05:06:00,30.0,5,Rotterdam,14,M,Man,2017,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,25.0
3578,2013-12-31 05:06:00,1949-06-23,2000-12-28 05:06:00,2014-06-23 05:06:00,64.0,13,Den Haag,15,V,Vrouw,2013,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,51.0
3969,2016-12-30 05:06:00,1968-03-06,2002-02-21 05:06:00,2019-12-30 05:06:00,48.0,14,Amsterdam,20,M,Man,2016,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,34.0
1488,2013-12-31 05:06:00,1954-11-25,1995-02-17 05:06:00,2014-11-25 05:06:00,59.0,18,Amsterdam,35,M,Man,2013,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,53,10.9,32.1,41.0
5004,2013-12-31 05:06:00,1953-08-29,2005-03-05 05:06:00,2018-08-29 05:06:00,60.0,8,Amsterdam,8,V,Vrouw,2013,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
7560,2018-07-01 05:06:00,1993-12-26,2015-10-08 05:06:00,2018-07-18 05:06:00,24.0,2,Amsterdam,40,M,Man,2018,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,53,10.9,32.1,22.0
6710,2017-12-31 05:06:00,1987-06-12,2012-04-25 05:06:00,2019-12-30 05:06:00,30.0,5,Rotterdam,11,V,Vrouw,2017,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,25.0
5716,2019-12-01 05:06:00,1979-05-20,2008-01-22 05:06:00,2019-12-30 05:06:00,40.0,11,Amsterdam,13,V,Vrouw,2019,Beëindigd,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,53,10.9,32.1,29.0
5356,2012-07-31 05:06:00,1976-07-31,2006-07-31 05:06:00,2012-08-19 05:06:00,36.0,6,Zoetermeer,18,V,Vrouw,2012,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,92,9.6,45.4,30.0
6863,2017-12-31 05:06:00,1988-09-06,2012-12-20 05:06:00,2018-09-07 05:06:00,29.0,5,Breda,40,V,Vrouw,2017,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,166,9.4,41.0,24.0
6696,2013-12-31 05:06:00,1987-05-20,2012-04-13 05:06:00,2017-05-20 05:06:00,26.0,1,Den Haag,46,V,Vrouw,2013,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,25.0
6684,2015-12-31 05:06:00,1987-04-16,2012-03-26 05:06:00,2017-04-16 05:06:00,28.0,6,Rotterdam,43,V,Vrouw,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,22.0
1677,2012-12-30 05:06:00,1955-12-06,1995-09-03 05:06:00,2020-12-05 05:06:00,57.0,17,Amsterdam,15,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,40.0
4889,2013-12-31 05:06:00,1953-05-05,2004-11-09 05:06:00,2018-05-05 05:06:00,60.0,9,Amsterdam,35,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,51.0
3401,2013-12-31 05:06:00,1948-12-30,2000-07-07 05:06:00,2013-12-31 05:06:00,65.0,13,Amsterdam,37,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
3503,2017-12-31 05:06:00,1965-08-25,2000-10-20 05:06:00,2019-12-30 05:06:00,52.0,17,Eindhoven,11,M,Man,2017,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,214,9.2,34.7,35.0
3057,2020-11-30 05:06:00,1963-06-12,1999-08-23 05:06:00,2020-12-29 05:06:00,57.0,21,Den Haag,23,M,Man,2020,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,115,10.2,39.8,36.0
6512,2013-12-01 05:06:00,1985-12-15,2011-07-12 05:06:00,2013-12-19 05:06:00,28.0,2,Amsterdam,19,M,Man,2013,Beëindigd,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,53,10.9,32.1,26.0
7297,2015-12-01 05:06:00,1992-01-10,2014-09-25 05:06:00,2015-12-16 05:06:00,23.0,1,Amsterdam,5,M,Man,2015,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,53,10.9,32.1,22.0
3566,2013-12-31 05:06:00,1965-12-18,2000-12-20 05:06:00,2014-08-13 05:06:00,48.0,13,Rotterdam,26,M,Man,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,35.0
6134,2017-12-31 05:06:00,1983-01-19,2009-12-29 05:06:00,2019-12-30 05:06:00,34.0,8,Amsterdam,11,V,Vrouw,2017,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,26.0
2103,2015-12-31 05:06:00,1958-05-14,1996-12-16 05:06:00,2020-12-29 05:06:00,57.0,19,Capelle,39,M,Man,2015,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,96,9.6,44.6,38.0
2919,2011-12-31 05:06:00,1947-09-30,1999-04-07 05:06:00,2012-09-29 05:06:00,64.0,12,Amsterdam,12,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
6773,2015-06-01 05:06:00,1988-01-07,2012-08-13 05:06:00,2015-06-04 05:06:00,27.0,2,Delft,15,V,Vrouw,2015,Beëindigd,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,111,7.7,30.3,25.0
4344,2011-12-31 05:06:00,1970-03-29,2003-03-26 05:06:00,2020-12-29 05:06:00,41.0,8,Amsterdam,39,V,Vrouw,2011,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,33.0
3042,2011-12-31 05:06:00,1948-02-02,1999-08-10 05:06:00,2013-02-01 05:06:00,63.0,12,Eindhoven,38,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,214,9.2,34.7,51.0
4437,2011-12-31 05:06:00,1970-09-15,2003-06-23 05:06:00,2014-07-12 05:06:00,41.0,8,Amsterdam,22,M,Man,2011,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,33.0
7039,2014-12-31 05:06:00,1990-02-09,2013-09-20 05:06:00,2020-02-09 05:06:00,24.0,1,Alphen aan den Rijn,44,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,72,9.7,46.9,23.0
2816,2013-12-31 05:06:00,1962-03-15,1998-12-26 05:06:00,2020-12-29 05:06:00,51.0,15,Amsterdam,23,V,Vrouw,2013,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,36.0
5178,2018-12-31 05:06:00,1975-01-03,2005-09-30 05:06:00,2019-12-30 05:06:00,43.0,15,Amsterdam,13,M,Man,2018,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,28.0
5462,2018-12-31 05:06:00,1977-06-21,2007-01-18 05:06:00,2019-12-30 05:06:00,41.0,11,Haarlem,20,V,Vrouw,2018,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,81,11.0,43.9,30.0
4382,2014-12-31 05:06:00,1970-06-25,2003-05-11 05:06:00,2018-02-16 05:06:00,44.0,11,Breda,40,V,Vrouw,2014,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,166,9.4,41.0,33.0
4862,2011-12-31 05:06:00,1953-04-08,2004-10-13 05:06:00,2013-04-08 05:06:00,58.0,7,Almere,8,M,Man,2011,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,78,11.8,47.2,51.0
4439,2015-12-31 05:06:00,1951-12-18,2003-06-25 05:06:00,2016-12-17 05:06:00,64.0,12,Den Haag,33,V,Vrouw,2015,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,52.0
6789,2013-01-31 05:06:00,1988-03-13,2012-09-17 05:06:00,2013-02-13 05:06:00,24.0,0,Amsterdam,5,V,Vrouw,2013,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,53,10.9,32.1,24.0
1677,2015-12-31 05:06:00,1955-12-06,1995-09-03 05:06:00,2020-12-05 05:06:00,60.0,20,Rijswijk,15,V,Vrouw,2015,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,114,11.7,48.1,40.0
4134,2016-12-30 05:06:00,1969-02-03,2002-08-16 05:06:00,2019-12-30 05:06:00,47.0,14,Rotterdam,11,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,33.0
1408,2015-12-31 05:06:00,1954-06-12,1994-11-21 05:06:00,2019-06-12 05:06:00,61.0,21,Amsterdam,18,V,Vrouw,2015,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,40.0
5745,2020-11-30 05:06:00,1979-08-19,2008-03-10 05:06:00,2020-12-29 05:06:00,41.0,12,Amsterdam,27,M,Man,2020,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,53,10.9,32.1,29.0
7253,2015-12-31 05:06:00,1991-09-16,2014-07-26 05:06:00,2016-01-26 05:06:00,24.0,1,Den Haag,25,M,Man,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,23.0
3050,2011-12-31 05:06:00,1948-02-09,1999-08-17 05:06:00,2013-02-08 05:06:00,63.0,12,Eindhoven,35,V,Vrouw,2011,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,214,9.2,34.7,51.0
7976,2019-12-01 05:06:00,1997-02-23,2017-06-09 05:06:00,2019-12-30 05:06:00,22.0,2,Rotterdam,11,V,Vrouw,2019,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,105,10.9,38.9,20.0
3271,2013-03-01 05:06:00,1964-06-21,2000-03-08 05:06:00,2013-03-05 05:06:00,48.0,13,Rotterdam,31,M,Man,2013,Beëindigd,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,105,10.9,38.9,35.0
2164,2012-12-30 05:06:00,1958-09-11,1997-02-18 05:06:00,2015-04-20 05:06:00,54.0,19,Amsterdam,16,M,Man,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,35.0
5585,2014-12-31 05:06:00,1978-05-06,2007-07-06 05:06:00,2017-07-20 05:06:00,36.0,7,Amsterdam,42,V,Vrouw,2014,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,29.0
6247,2012-12-30 05:06:00,1983-12-04,2010-06-16 05:06:00,2019-12-30 05:06:00,29.0,2,Amsterdam,14,M,Man,2012,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,27.0
1449,2013-12-31 05:06:00,1954-09-14,1995-01-10 05:06:00,2019-09-14 05:06:00,59.0,18,Amsterdam,30,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,41.0
1545,2015-12-31 05:06:00,1955-02-20,1995-04-04 05:06:00,2019-12-30 05:06:00,60.0,20,Rijswijk,9,V,Vrouw,2015,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,114,11.7,48.1,40.0
7101,2019-12-31 05:06:00,1990-06-25,2013-12-02 05:06:00,2020-06-24 05:06:00,29.0,6,Eindhoven,5,V,Vrouw,2019,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,214,9.2,34.7,23.0
1346,2016-12-30 05:06:00,1954-03-04,1994-09-29 05:06:00,2019-03-04 05:06:00,62.0,22,Amsterdam,35,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,53,10.9,32.1,40.0
6577,2018-12-31 05:06:00,1986-05-09,2011-09-27 05:06:00,2019-12-30 05:06:00,32.0,7,Amsterdam,9,M,Man,2018,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,25.0
6568,2012-02-01 05:06:00,1986-04-21,2011-09-18 05:06:00,2012-02-22 05:06:00,25.0,0,Delft,18,M,Man,2012,Beëindigd,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,111,7.7,30.3,25.0
6840,2014-12-31 05:06:00,1988-07-03,2012-11-15 05:06:00,2018-07-04 05:06:00,26.0,2,Utrecht,43,V,Vrouw,2014,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,50,11.9,34.5,24.0
1567,2018-12-31 05:06:00,1955-04-05,1995-04-27 05:06:00,2020-04-04 05:06:00,63.0,25,Amsterdam,16,V,Vrouw,2018,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,38.0
6874,2013-12-31 05:06:00,1988-10-13,2013-01-08 05:06:00,2018-10-14 05:06:00,25.0,0,Delft,29,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,111,7.7,30.3,25.0
5421,2013-12-31 05:06:00,1977-02-17,2006-11-14 05:06:00,2016-11-15 05:06:00,36.0,7,Eindhoven,42,M,Man,2013,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,214,9.2,34.7,29.0
3102,2012-12-30 05:06:00,1948-03-29,1999-10-05 05:06:00,2013-03-30 05:06:00,64.0,13,Almere,30,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,78,11.8,47.2,51.0
6325,2018-04-01 05:06:00,1984-06-16,2010-09-27 05:06:00,2018-04-24 05:06:00,33.0,8,Almere,15,V,Vrouw,2018,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,78,11.8,47.2,25.0
